ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
BG,Bangladesh,17821,113294,Paliya,Paliya,481000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",2,4,"Asia, South",ASI,Asia,Y,Y,10,Y,26.304359070859,89.06961239823
BG,Bangladesh,17840,113314,Pan,Pan,20000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.739310519929,90.554781011412
BG,Bangladesh,14300,107850,Pankhu,"Pankhu, Panko",27000,1,Y,pkh,Pangkhua,2,2,Buddhism,3.305,,21,A012,"South Asian Peoples",402,A012,"South Asia Buddhist",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,22.453974,92.41449
BG,Bangladesh,17850,113324,Parhaiya,Parhaiya,30000,1,Y,syl,Sylheti,4,5,Hinduism,1.760,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,N,24.942671,91.624894
BG,Bangladesh,17852,113327,"Pasi (Hindu traditions)","Pasi (Hindu traditions)",31000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",413,A012,"South Asia Dalit - Pasi",3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.014885556055,90.806449843164
BG,Bangladesh,17659,113099,"Pasi (Muslim traditions)","Pasi (Muslim traditions)",13000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",413,A012,"South Asia Dalit - Pasi",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.058794732349,92.175056720271
BG,Bangladesh,17853,113329,Patial,Patial,39000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.982972440126,90.609420146933
BG,Bangladesh,17856,113332,"Patni (Hindu traditions)","Patni (Hindu traditions)",661000,1,Y,syl,Sylheti,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",2,4,"Asia, South",ASI,Asia,Y,Y,13,Y,24.92958106438,92.158815302989
BG,Bangladesh,17660,113100,"Patni (Muslim traditions)","Patni (Muslim traditions)",46000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.605368211199,89.723308380033
BG,Bangladesh,17662,113102,"Patwa (Muslim traditions)","Patwa (Muslim traditions)",63000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.856082262667,90.535715744097
BG,Bangladesh,17868,113344,Peshakar,Peshakar,6200,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.44153,91.04025
BG,Bangladesh,17877,113353,Pinjara,Pinjara,246000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,4,"Asia, South",ASI,Asia,Y,Y,5,Y,22.622014066612,92.336196428942
BG,Bangladesh,17896,113376,Poundra,Poundra,142000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",2,4,"Asia, South",ASI,Asia,Y,Y,3,Y,23.261225320515,89.432346639473
BG,Bangladesh,17912,113393,Pundari,Pundari,45000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.973462914245,88.82552914029
BG,Bangladesh,17919,113401,Qassab,Qassab,152000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,4,"Asia, South",ASI,Asia,Y,Y,3,Y,24.620790714399,90.102572904012
BG,Bangladesh,17125,112472,Qazi,Qazi,127000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",3,4,"Asia, South",ASI,Asia,Y,Y,3,Y,22.995225810171,89.925602241179
BG,Bangladesh,17925,113409,Rai,Rai,5700,1,Y,ben,Bengali,5,8,"Other / Small",4.207,,21,A012,"South Asian Peoples",468,A012,"South Asia - other",4,4,"Asia, South",ASI,Asia,Y,Y,1,N,23.869432752248,90.814966036677
BG,Bangladesh,14513,108268,"Rajbansi (Hindu traditions)","Rajbansi (Hindu traditions)",7432000,1,Y,ben,Bengali,5,5,Hinduism,0.638,,21,A012,"South Asian Peoples",414,A012,"South Asia Dalit - Rajbansi",4,4,"Asia, South",ASI,Asia,Y,Y,149,N,25.8658194853,88.89508558802
BG,Bangladesh,17668,113110,"Rajbansi (Muslim traditions)","Rajbansi (Muslim traditions)",45000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.39220324894,88.942202814978
BG,Bangladesh,17930,113416,Rajbhar,Rajbhar,16000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.977646095745,90.581090786448
BG,Bangladesh,17928,113412,"Rajput (Hindu traditions)","Rajput (Hindu traditions)",155000,1,Y,ben,Bengali,5,5,Hinduism,0.017,,21,A012,"South Asian Peoples",420,A012,"South Asia Forward Caste - Rajput",6,4,"Asia, South",ASI,Asia,Y,Y,3,Y,25.923960938768,88.850075083961
BG,Bangladesh,17667,113109,"Rajput (Muslim traditions)","Rajput (Muslim traditions)",133000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",464,A012,"South Asia Muslim - Rajput",5,4,"Asia, South",ASI,Asia,Y,Y,3,Y,22.440782234436,89.494672985335
BG,Bangladesh,17934,113422,Rajwar,Rajwar,48000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.118748,88.661609
BG,Bangladesh,13207,106013,Rakhine,Rakhine,91000,1,Y,rki,Rakhine,3,2,Buddhism,0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",154,C0058,Burmese,2,4,"Asia, South",ASI,Asia,Y,Y,2,Y,21.49335,92.07641
BG,Bangladesh,17972,113461,"Rangrez (Muslim traditions)","Rangrez (Muslim traditions)",48000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.828328253469,89.633109674605
BG,Bangladesh,17945,113433,Rasua,Rasua,5800,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.35544,89.74316
BG,Bangladesh,14526,108317,Raute,Raute,7300,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.903032591306,90.537199586882
BG,Bangladesh,17949,113438,Rautia,Rautia,5500,1,Y,sdr,"Sadri, Oraon",4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.833544,91.953665
BG,Bangladesh,16933,112235,"Rayeen (Hindu traditions)","Rayeen (Hindu traditions)",34000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.648565603049,88.810127484489
BG,Bangladesh,17328,112710,"Rayeen (Muslim traditions)","Rayeen (Muslim traditions)",461000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,4,"Asia, South",ASI,Asia,Y,Y,9,Y,25.056426461082,88.783764121424
BG,Bangladesh,11359,102170,Rohingya,Rohingya,4163000,1,Y,rhg,Rohingya,3,6,Islam,0.114,0.114,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",9,4,"Asia, South",ASI,Asia,Y,N,83,N,22.374082,91.811002
BG,Bangladesh,20630,116909,"Rohingya Zerbadi","Rohingya Zerbadi",383000,1,Y,rhg,Rohingya,3,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",1,4,"Asia, South",ASI,Asia,Y,Y,8,Y,22.329679,91.804663
BG,Bangladesh,17997,113489,Sahariya,Sahariya,34000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.060805,92.061588
BG,Bangladesh,18018,113512,Sankara,Sankara,56000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.398229552214,90.44062943044
BG,Bangladesh,18023,113518,Saora,Saora,12000,1,Y,srb,Sora,5,5,Hinduism,0.228,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",3,4,"Asia, South",ASI,Asia,Y,Y,1,N,25.141547,91.30437
BG,Bangladesh,18029,113524,"Sardar (Muslim traditions)","Sardar (Muslim traditions)",419000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,8,Y,22.681172908366,91.878984110318
BG,Bangladesh,18044,113539,"Sauria Paharia","Sauria Paharia",38000,1,Y,syl,Sylheti,4,5,Hinduism,3.330,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,N,25.176827116885,92.047642330526
BG,Bangladesh,18082,113583,Shanan,Shanan,129000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,22.693010040987,89.781329941869
BG,Bangladesh,18102,113605,"Sikligar (Muslim traditions)","Sikligar (Muslim traditions)",42000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.279374438552,89.316419697502
BG,Bangladesh,18140,113647,"Sindhi (Muslim traditions)","Sindhi (Muslim traditions)",5800,1,Y,snd,Sindhi,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.146301853011,90.558485856615
BG,Bangladesh,18150,113659,"Sonar (Hindu traditions)","Sonar (Hindu traditions)",75000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",443,A012,"South Asia Hindu - Sonar",5,4,"Asia, South",ASI,Asia,Y,Y,2,Y,22.762175,91.947434
BG,Bangladesh,18190,113705,"Sunri (Hindu traditions)","Sunri (Hindu traditions)",1687000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,34,Y,25.057285034461,89.564607212686
BG,Bangladesh,21257,118080,"Sunri Sadhubanik","Sunri Sadhubanik",1171000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,23,Y,23.444385930216,91.076229966564
BG,Bangladesh,18194,113709,"Sutradhar (Hindu traditions)","Sutradhar (Hindu traditions)",880000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,18,Y,24.325916,89.68912
BG,Bangladesh,17686,113131,"Sutradhar (Muslim traditions)","Sutradhar (Muslim traditions)",69000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.553314921708,92.132488036937
BG,Bangladesh,22311,109660,"Sylhet (Muslim traditions)","Sylhet (Muslim traditions)",57294000,1,Y,syl,Sylheti,4,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1146,Y,24.9092,92.0259
BG,Bangladesh,18210,113730,"Tamboli (Hindu traditions)","Tamboli (Hindu traditions)",912000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,4,"Asia, South",ASI,Asia,Y,Y,18,Y,24.304753403745,90.462348443189
BG,Bangladesh,17688,113133,"Tamboli (Muslim traditions)","Tamboli (Muslim traditions)",612000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,12,Y,22.974490510779,90.425104636515
BG,Bangladesh,18217,113743,"Tanti (Hindu traditions)","Tanti (Hindu traditions)",524000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,10,Y,23.99023650324,90.638159313357
BG,Bangladesh,17689,113134,"Tanti (Muslim traditions)","Tanti (Muslim traditions)",7500,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.981178834391,90.353103734229
BG,Bangladesh,18218,113744,Tarafdar,Tarafdar,25000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.106177361576,89.704366079297
BG,Bangladesh,18229,113757,"Teli (Hindu traditions)","Teli (Hindu traditions)",731000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",446,A012,"South Asia Hindu - Teli",5,4,"Asia, South",ASI,Asia,Y,Y,15,Y,24.01138695551,90.561415576391
BG,Bangladesh,21259,118081,"Teli Gangauta (Hindu traditions)","Teli Gangauta (Hindu traditions)",14000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",446,A012,"South Asia Hindu - Teli",3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.832601222752,89.419269785932
BG,Bangladesh,18254,113787,Tili,Tili,351000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,7,Y,24.525800206992,89.884009211223
BG,Bangladesh,15498,110073,Tipera,Tipera,691000,1,Y,trp,"Kok Borok",5,5,Hinduism,3.681,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,4,"Asia, South",ASI,Asia,Y,Y,14,N,23.25415338971,92.060812306647
BG,Bangladesh,18252,113784,Tiyar,Tiyar,248000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,5,Y,23.700673272243,89.941615231358
BG,Bangladesh,18272,113816,Turaiha,Turaiha,14000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.861067905068,89.462652846664
BG,Bangladesh,18273,113817,"Turi (Hindu traditions)","Turi (Hindu traditions)",132000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",3,4,"Asia, South",ASI,Asia,Y,Y,3,Y,25.702505970541,88.976588558688
BG,Bangladesh,22348,119347,"Valmiki (Hindu traditions)","Valmiki (Hindu traditions)",48000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",4,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.61877,88.79392
BG,Bangladesh,21315,118149,"Valmiki Lal Begi (Hindu traditions)","Valmiki Lal Begi (Hindu traditions)",9300,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",415,A012,"South Asia Dalit - Valmiki",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.37622,89.084
BG,Bangladesh,16187,111292,"Yadav (Hindu traditions)","Yadav (Hindu traditions)",389000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",450,A012,"South Asia Hindu - Yadav",6,4,"Asia, South",ASI,Asia,Y,Y,8,Y,23.985178997259,90.26999131808
BG,Bangladesh,21301,118124,"Yadav Sadgope","Yadav Sadgope",521000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",450,A012,"South Asia Hindu - Yadav",2,4,"Asia, South",ASI,Asia,Y,Y,10,Y,23.800012350313,90.271075814789
BB,Barbados,19211,115527,"South Asian, general","South Asian, general",3900,1,Y,hin,Hindi,5,6,Islam,4.000,1.500,21,A012,"South Asian Peoples",468,A012,"South Asia - other",59,12,"America, North and Caribbean",NAR,"North America",N,N,1,N,13.121068,-59.619473
BO,Belarus,10528,100675,Azerbaijani,Azerbaijani,6000,1,Y,azj,"Azerbaijani, North",5,6,Islam,0.000,0.000,24,A015,"Turkic Peoples",126,C0028,Azerbaijani,20,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,53.485646,28.73615
BO,Belarus,10705,101100,Bashkir,Bashkir,1200,1,Y,bak,Bashkort,5,6,Islam,4.000,0.500,24,A015,"Turkic Peoples",311,C0223,Ural-Siberian,8,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,N,54.556421,30.740782
BO,Belarus,12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Eastern Yiddish-speaking",14000,1,Y,ydd,"Yiddish, Eastern",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,12,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,53.62055,27.404962
BO,Belarus,12599,104791,Kazakh,Kazakh,2300,1,Y,kaz,Kazakh,5,6,Islam,0.000,0.000,24,A015,"Turkic Peoples",202,C0108,Kazakh,24,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,53.893719,31.249367
BO,Belarus,15284,109874,Tatar,Tatar,8500,1,Y,tat,Tatar,5,6,Islam,1.500,0.100,24,A015,"Turkic Peoples",311,C0223,Ural-Siberian,21,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,N,54.022778,28.071944
BO,Belarus,15756,110472,"Uzbek, Southern","Uzbek, Southern",3500,1,Y,uzs,"Uzbek, Southern",3,6,Islam,0.000,0.000,24,A015,"Turkic Peoples",314,C0226,Uzbek,5,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,51.922098,30.342794
BE,Belgium,19314,115238,"Afghani, general","Afghani, general",26000,1,Y,prs,Dari,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",463,A012,"South Asia Muslim - Pashtun",12,10,"Europe, Western",EUR,Europe,N,N,1,Y,51.2,4.55
BE,Belgium,10379,100226,"Algerian, Arabic-speaking","Algerian, Arabic-speaking",53000,1,Y,arq,"Arabic, Algerian",4,6,Islam,1.000,0.500,10,A001,"Arab World",115,C0017,"Arab, Maghreb",19,10,"Europe, Western",EUR,Europe,N,N,1,N,51.219426763035,4.4137158567014
BE,Belgium,12247,104056,"Arab, Iraqi","Arab, Iraqi",21000,1,Y,acm,"Arabic, Mesopotamian",4,6,Islam,2.000,0.300,10,A001,"Arab World",113,C0015,"Arab, Levant",24,10,"Europe, Western",EUR,Europe,N,N,1,N,50.853378,4.353942
BE,Belgium,13169,105948,"Arab, Libyan","Arab, Libyan",4700,1,Y,ayl,"Arabic, Libyan",0,6,Islam,0.100,0.070,10,A001,"Arab World",114,C0016,"Arab, Libyan",12,10,"Europe, Western",EUR,Europe,N,N,1,Y,50.91318,4.310138
BE,Belgium,13819,106804,"Arab, Moroccan","Arab, Moroccan",344000,1,Y,ary,"Arabic, Moroccan",4,6,Islam,0.110,0.070,10,A001,"Arab World",115,C0017,"Arab, Maghreb",22,10,"Europe, Western",EUR,Europe,N,N,7,N,51.229539739268,4.4628911486076
BE,Belgium,15152,109662,"Arab, Syrian","Arab, Syrian",15000,1,Y,apc,"Arabic, Levantine",3,6,Islam,3.000,0.400,10,A001,"Arab World",113,C0015,"Arab, Levant",38,10,"Europe, Western",EUR,Europe,N,N,1,N,51.1,4.58
BE,Belgium,15641,110285,"Arab, Tunisian","Arab, Tunisian",21000,1,Y,aeb,"Arabic, Tunisian",4,6,Islam,0.300,0.200,10,A001,"Arab World",115,C0017,"Arab, Maghreb",12,10,"Europe, Western",EUR,Europe,N,N,1,N,50.853537999579,4.350074790719
BE,Belgium,10528,100675,Azerbaijani,Azerbaijani,1100,1,Y,azj,"Azerbaijani, North",5,6,Islam,1.000,0.500,24,A015,"Turkic Peoples",126,C0028,Azerbaijani,20,10,"Europe, Western",EUR,Europe,N,N,1,N,51.251259,4.502866
BE,Belgium,12399,104365,"Berber, Kabyle","Berber, Kabyle",55000,1,Y,kab,Kabyle,5,6,Islam,2.000,1.500,10,A001,"Arab World",142,C0046,Berber-Kabyle,5,10,"Europe, Western",EUR,Europe,N,N,1,N,50.859444919447,4.4162231683645
BE,Belgium,14899,108925,"Berber, Shawiya","Berber, Shawiya",42000,1,Y,shy,Tachawit,3,6,Islam,0.100,0.070,10,A001,"Arab World",144,C0048,Berber-Shawiya,6,10,"Europe, Western",EUR,Europe,N,N,1,Y,50.847121832307,4.3375540748606
BE,Belgium,10953,101629,Bosniak,Bosniak,2600,1,Y,bos,Bosnian,5,6,Islam,0.500,0.400,12,A003,"Eurasian Peoples",284,C0195,"Slav, Southern",24,10,"Europe, Western",EUR,Europe,N,N,1,N,51.059537,3.695292
BE,Belgium,11317,102059,Chechen,Chechen,18000,1,Y,che,Chechen,5,6,Islam,0.000,0.000,12,A003,"Eurasian Peoples",157,C0061,Caucasus,16,10,"Europe, Western",EUR,Europe,N,N,1,Y,50.984996,4.831989
BE,Belgium,11769,103072,Fulbe,Fulbe,8600,1,Y,fuf,Pular,4,6,Islam,1.000,0.500,22,A013,"Sub-Saharan Peoples",173,C0077,"Fulani / Fulbe",9,10,"Europe, Western",EUR,Europe,N,N,1,N,51.18573,4.420487
BE,Belgium,12322,104189,Japanese,Japanese,4700,1,Y,jpn,Japanese,5,2,Buddhism,2.000,0.300,11,A002,"East Asian Peoples",194,C0099,Japanese,48,10,"Europe, Western",EUR,Europe,N,N,1,N,51.05121,3.725674
BE,Belgium,11764,103063,"Jewish, French-speaking","Jewish, French",29000,1,Y,fra,French,5,4,"Ethnic Religions",1.000,0.100,15,A006,Jewish,197,C0102,Jewish,5,10,"Europe, Western",EUR,Europe,N,N,1,N,50.401106145523,4.6630308263635
BE,Belgium,12599,104791,Kazakh,Kazakh,2600,1,Y,kaz,Kazakh,5,6,Islam,0.500,0.300,24,A015,"Turkic Peoples",202,C0108,Kazakh,24,10,"Europe, Western",EUR,Europe,N,N,1,N,51.066433,3.773819
BE,Belgium,12877,105458,"Kurd, Kurmanji","Kurd, Kurmanji",29000,1,Y,kmr,"Kurdish, Northern",5,6,Islam,0.107,0.070,14,A005,Persian-Median,208,C0114,Kurd,33,10,"Europe, Western",EUR,Europe,N,N,1,N,50.849231656216,4.3777382327332
BE,Belgium,18605,114225,"Mongol, Khalka","Mongol, Khalka",800,1,Y,khk,"Mongolian, Halh",5,4,"Ethnic Religions",4.000,2.000,11,A002,"East Asian Peoples",238,C0146,Mongolian,12,10,"Europe, Western",EUR,Europe,N,N,1,N,51.215084,4.40102
BE,Belgium,13592,106417,Moor,Moor,1500,1,Y,mey,Hassaniyya,4,6,Islam,0.000,0.000,10,A001,"Arab World",112,C0014,"Arab, Hassaniya",12,10,"Europe, Western",EUR,Europe,N,N,1,Y,51.175713,4.396167
BE,Belgium,14371,107987,Persian,Persian,13000,1,Y,pes,"Persian, Iranian",5,6,Islam,2.000,1.600,14,A005,Persian-Median,268,C0179,Persian,42,10,"Europe, Western",EUR,Europe,N,N,1,N,50.855570235378,4.354850088261
BE,Belgium,14983,109392,Somali,Somali,1400,1,Y,som,Somali,5,6,Islam,1.000,1.000,13,A004,"Horn of Africa Peoples",287,C0198,Somali,25,10,"Europe, Western",EUR,Europe,N,N,1,N,51.164313,4.388418
BE,Belgium,19211,115527,"South Asian, general","South Asian, general",33000,1,Y,urd,Urdu,5,6,Islam,2.000,0.800,21,A012,"South Asian Peoples",468,A012,"South Asia - other",59,10,"Europe, Western",EUR,Europe,N,N,1,N,50.844713,4.250683
BE,Belgium,15201,109733,Tajik,Tajik,5100,1,Y,tgk,Tajik,5,6,Islam,0.030,0.020,14,A005,Persian-Median,299,C0211,Tajik,20,10,"Europe, Western",EUR,Europe,N,N,1,Y,50.860063,4.347909
BE,Belgium,11277,101940,Thai,Thai,3500,1,Y,tha,Thai,5,2,Buddhism,1.000,0.500,20,A011,"Southeast Asian Peoples",303,C0215,Thai,29,10,"Europe, Western",EUR,Europe,N,N,1,N,51.224685,4.466211
BE,Belgium,15468,110033,Tibetan,Tibetan,5000,1,Y,BOD,"Tibetan, Central",5,2,Buddhism,0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,14,10,"Europe, Western",EUR,Europe,N,N,1,Y,50.85,4.33
BE,Belgium,18274,113818,Turk,Turk,163000,1,Y,tur,Turkish,5,6,Islam,0.103,0.070,24,A015,"Turkic Peoples",309,C0221,Turkish,68,10,"Europe, Western",EUR,Europe,N,N,3,N,50.87373626102,4.4004974324106
BE,Belgium,15727,110423,Urdu,Urdu,9700,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",468,A012,"South Asia - other",24,10,"Europe, Western",EUR,Europe,N,N,1,Y,50.861579,4.388464
BE,Belgium,14039,107469,"Uzbek, Northern","Uzbek, Northern",1700,1,Y,uzn,"Uzbek, Northern",5,6,Islam,0.000,0.000,24,A015,"Turkic Peoples",314,C0226,Uzbek,18,10,"Europe, Western",EUR,Europe,N,N,1,Y,51.2078,4.514644
